"gam","ee_L_a_Horowitz and Manski","ee_L_a_Lee","ee_L_a_Chen and Flores","ee_U_a_Horowitz and Manski","ee_U_a_Lee","ee_U_a_Chen and Flores","ee_L_b_Horowitz and Manski","ee_L_b_Lee","ee_L_b_Chen and Flores","ee_U_b_Horowitz and Manski","ee_U_b_Lee","ee_U_b_Chen and Flores"
4.74,-0.016596981753408,-0.0229319803712654,-0.0229319803712654,-0.0129714363678447,-0.0229319803712654,-0.0229319803712654,-0.0339066790160466,-0.0494828328373823,-0.0492574547694223,-0.0298991086871152,-0.000163836079975652,-0.000163836079975652
4.75,-0.0166703277208464,-0.0231361341686995,-0.0231361341686995,-0.0130867863761573,-0.0231361341686995,-0.0231361341686995,-0.0341817264589829,-0.0500097432237209,-0.0497873212332725,-0.0302205861509176,-0.00016033850454406,-0.00016033850454406
4.76,-0.0167457168864756,-0.02334299261054,-0.02334299261054,-0.0132036688711288,-0.02334299261054,-0.02334299261054,-0.0344615129167145,-0.0505434831539019,-0.050324060362817,-0.0305462381041365,-0.000156917246800746,-0.000156917246800746
4.77,-0.0168231586691668,-0.0235525841599522,-0.0235525841599522,-0.0133220998575263,-0.0235525841599522,-0.0235525841599522,-0.0347460826225547,-0.0510841367103839,-0.0508677572003373,-0.0308761160599394,-0.000153570600177558,-0.000153570600177558
4.78,-0.0169026628289815,-0.0237649377175803,-0.0237649377175803,-0.0134420955903137,-0.0237649377175803,-0.0237649377175803,-0.0350354806521971,-0.0516317891837455,-0.0514184980052446,-0.0312102722732919,-0.000150296897330363,-0.000150296897330363
4.79,-0.0169842394678374,-0.0239800826252779,-0.0239800826252779,-0.0135636725766737,-0.0239800826252779,-0.0239800826252779,-0.0353297529311705,-0.0521865270873679,-0.0519763702689926,-0.0315487597499134,-0.000147094509209315,-0.000147094509209315
4.8,-0.0170678990302474,-0.0241980486699263,-0.0241980486699263,-0.0136868475780834,-0.0241980486699263,-0.0241980486699263,-0.0356289462424721,-0.0527484381723627,-0.0525414627302394,-0.0318916322553855,-0.000143961844151935,-0.000143961844151935
4.81,-0.0171536523041336,-0.0244188660873398,-0.0244188660873398,-0.013811637612441,-0.0244188660873398,-0.0244188660873398,-0.0359331082343777,-0.0533176114427489,-0.0531138653902581,-0.0322389443244148,-0.000140897346998422,-0.000140897346998422
4.82,-0.0172415104217141,-0.0246425655662607,-0.0246425655662607,-0.0139380599562455,-0.0246425655662607,-0.0246425655662607,-0.036242287428432,-0.0538941371708806,-0.0536936695285994,-0.0325907512702521,-0.000137899498228621,-0.000137899498228621
4.83,-0.0173314848604636,-0.0248691782524413,-0.0248691782524413,-0.0140661321468295,-0.0248691782524413,-0.0248691782524413,-0.036556533227619,-0.0544781069131284,-0.0542809677190099,-0.0329471091942684,-0.000134966813120115,-0.000134966813120115
4.84,-0.0174235874441468,-0.0250987357528158,-0.0250987357528158,-0.0141958719846435,-0.0250987357528158,-0.0250987357528158,-0.0368758959247145,-0.0550696135258173,-0.0548758538456076,-0.0333080749956905,-0.000132097840926874,-0.000132097840926874
4.85,-0.0175178303439246,-0.0253312701397599,-0.0253312701397599,-0.0143272975355933,-0.0253312701397599,-0.0253312701397599,-0.0372004267108208,-0.0556687511814233,-0.0554784231193183,-0.0336737063814974,-0.000129291164077976,-0.000129291164077976
4.86,-0.0176142260795321,-0.0255668139554408,-0.0255668139554408,-0.0144604271334302,-0.0255668139554408,-0.0255668139554408,-0.0375301776840859,-0.0562756153850323,-0.0560887720945742,-0.0340440618764777,-0.000126545397395861,-0.000126545397395861
4.87,-0.0177127875205298,-0.0258054002162557,-0.0258054002162557,-0.0145952793821938,-0.0258054002162557,-0.0258054002162557,-0.0378652018586076,-0.0568903029910623,-0.0567069986862797,-0.0344192008334524,-0.000123859187333636,-0.000123859187333636
4.88,-0.017813527887626,-0.0260470624173606,-0.0260470624173606,-0.0147318731587076,-0.0260470624173606,-0.0260470624173606,-0.0382055531735249,-0.0575129122202549,-0.0573332021870454,-0.0347991834436627,-0.000121231211230956,-0.000121231211230956
4.89,-0.017916460754071,-0.0262918345372895,-0.0262918345372895,-0.0148702276151282,-0.0262918345372895,-0.0262918345372895,-0.0385512865022968,-0.0581435426769355,-0.0579674832846952,-0.0351840707473247,-0.00011866017658799,-0.00011866017658799
4.9,-0.0180216000471237,-0.0265397510426636,-0.0265397510426636,-0.0150103621815469,-0.0265397510426636,-0.0265397510426636,-0.0389024576621711,-0.058782295366548,-0.058609944080047,-0.0355739246443544,-0.000116144820357041,-0.000116144820357041
4.91,-0.0181289600495883,-0.0267908468929918,-0.0267908468929918,-0.0151522965686453,-0.0267908468929918,-0.0267908468929918,-0.0392591234238441,-0.0594292727134653,-0.0592606881049733,-0.0359688079052625,-0.000113683908251358,-0.000113683908251358
4.92,-0.0182385554014234,-0.0270451575455629,-0.0270451575455629,-0.015296050770404,-0.0270451575455629,-0.0270451575455629,-0.0396213415213125,-0.0600845785790798,-0.0599198203407422,-0.0363687841822227,-0.000111276234070711,-0.000111276234070711
4.93,-0.0183504011014223,-0.0273027189604289,-0.0273027189604289,-0.0154416450668657,-0.0273027189604289,-0.0273027189604289,-0.0399891706619198,-0.0607483182801769,-0.0605874472366434,-0.0367739180203153,-0.00010892061904331,-0.00010892061904331
4.94,-0.0184645125089635,-0.0275635676054816,-0.0275635676054816,-0.0155891000269514,-0.0275635676054816,-0.0275635676054816,-0.0403626705365983,-0.0614205986075939,-0.0612636767289024,-0.0371842748689461,-0.000106615911183654,-0.000106615911183654
4.95,-0.0185809053458332,-0.0278277404616215,-0.0278277404616215,-0.0157384365113315,-0.0278277404616215,-0.0278277404616215,-0.0407419018303085,-0.0621015278451687,-0.0619486182598862,-0.0375999210934458,-0.000104360984665913,-0.000104360984665913
4.96,-0.0186995956981188,-0.0280952750280197,-0.0280952750280197,-0.015889675675351,-0.0280952750280197,-0.0280952750280197,-0.0411269262326776,-0.0627912157889817,-0.0626423827976035,-0.0380209239868485,-0.000102154739212448,-0.000102154739212448
4.97,-0.0188206000181726,-0.0283662093274751,-0.0283662093274751,-0.0160428389720094,-0.0283662093274751,-0.0283662093274751,-0.0415178064488387,-0.0634897737668931,-0.0633450828555039,-0.0384473517818547,-9.99960994971011e-05,-9.99960994971011e-05
4.98,-0.018943935126647,-0.0286405819118641,-0.0286405819118641,-0.0161979481549958,-0.0286405819118641,-0.0286405819118641,-0.0419146062104733,-0.0641973146583808,-0.0640568325125788,-0.038879273662978,-9.78840145628699e-05,-9.78840145628699e-05
4.99,-0.0190696182146013,-0.0289184318676876,-0.0289184318676876,-0.0163550252817791,-0.0289184318676876,-0.0289184318676876,-0.0423173902870577,-0.0649139529146814,-0.064777747433768,-0.0393167597788797,-9.58174572536203e-05,-9.58174572536203e-05
5,-0.0191976668456784,-0.0291997988217119,-0.0291997988217119,-0.0165140927167535,-0.0291997988217119,-0.0291997988217119,-0.0427262244973163,-0.0656398045792377,-0.0655079448906758,-0.0397598812548923,-9.37954236594816e-05,-9.37954236594816e-05
